NED_id,class,ra,dec,zdist,D,F1400,F843,Fsyn,Lsyn,Pcav,L151,Ljet,Lcr,Fcr,Rmax
ESO 234- G 068,j,311.46771,-51.10747,0.0494795838328,213.784787055,0.0,620.9,529.276477921,40.50294050901302,44.11548634987205,40.157974213867,43.031980792607065,42.48791274825679,5.624037382188642e-13,18.570412355238417
4C +57.35,j,311.78256,57.59362,0.0399330696688,171.346042497,667.2,0.0,771.076110378,40.47414972470459,44.09533280085615,40.129183429558566,43.006356994572556,42.46228895022228,8.253341956885232e-13,18.557600456221163
PKS 2045-395,j,312.27762,-39.38873,0.0415075641231,178.306772023,345.4,496.2,422.977916483,40.247957689681485,43.93699837633998,39.90299139453546,42.805046083402,42.26097803905172,4.794368473935777e-13,18.456945000635884
IC 5063,p,313.00974,-57.06877,0.0111029641703,46.6265893262,0.0,2173.5,1852.76602474,39.724392195708106,43.57050253055861,39.37942590056208,42.33907279376569,41.79500474941541,2.3978747684120958e-12,18.22395835581773
ESO 187-IG 025 NED05,j,313.03989,-52.79598,0.047209056137,203.640475313,0.0,474.9,404.821065171,40.34429562776061,44.004434932995366,39.999329332614586,42.890786848292414,42.34671880394214,4.4779541797451954e-13,18.499815383081092
IC 1335,j,313.27557,-16.33549,0.0439880957827,189.304054441,382.8,0.0,442.397984192,40.31943729105966,43.9870340973047,39.974470995913634,42.86866292862857,42.32459488427829,4.924522188336188e-13,18.488753423249168
PKS 2054-581,j,314.65656,-57.94333,0.0535202299625,231.915617362,0.0,882.7,752.443786536,40.72643837132162,44.27193485348807,40.3814720761756,43.230893890061715,42.68682584571144,7.555355442805745e-13,18.669868903965742
NGC 6998,j,315.4071,-28.03176,0.040399791846,173.407791642,5821.2,0.0,6727.50038029,41.4252952664108,44.761134680050496,41.08032897126478,43.852876526691084,43.30880848234081,5.659268677772031e-12,18.980860222280427
IC 1347,j,315.43503,-13.31322,0.0302561193265,128.902455416,1340.3,0.0,1548.97078948,40.52986992861276,44.13433694359187,40.18490363346674,43.05594797605083,42.511879931700555,1.6347321237670534e-12,18.5823959469603
ESO 464- G 017,j,315.75107,-30.97865,0.0398433441897,170.949833736,471.9,605.9,545.369928788,40.3217328735543,43.98864100505095,39.97676657840828,42.8707059970488,42.326637952698526,6.067218460658146e-13,18.489774957459286
NGC 7017 NED01,j,316.8342,-25.48756,0.035499375073,151.827412091,4956.4,0.0,5728.06000221,41.24001225805172,44.63143657419914,40.8950459629057,43.6879746492515,43.143906604901225,5.050045271633567e-12,18.89840928356064
NGC 7018 NED02,j,316.85687,-25.42866,0.0393800681292,168.904896569,5800.9,0.0,6704.03988113,41.400925389568314,44.74407576626076,41.05595909442229,43.83118733630127,43.287119291950994,5.6744510960949794e-12,18.970015627085523
2MASX J21140128+8204483,j,318.50482,82.08009,0.0887887509273,394.342215659,474.9,0.0,548.83699763,41.0504942447968,44.4987739649207,40.70552794965078,43.519303617454625,42.97523557310435,5.076659951439877e-13,18.814073767662197
3C 430,j,319.57962,60.80207,0.0582064568747,253.067735548,7802.6,0.0,9017.38378123,41.8808584321809,45.080028896089566,41.53589213703488,44.25832774422648,43.7142596998762,6.758887026367225e-12,19.183585831048124
MRK 0514,j,320.11887,2.77621,0.0488154374341,210.814233092,315.1,0.0,364.157797332,40.32839379161585,43.993303647694034,39.98342749646983,42.876634214123584,42.33256616977331,4.044411695429922e-13,18.492739065996677
ESO 287-IG 010,p,320.34265,-46.59835,0.0788822729348,347.970700496,0.0,349.4,297.840556266,40.676373509592715,44.236889450277836,40.33140721444669,43.18633616312299,42.64226811877271,3.028808458382785e-13,18.64759004049638
CGCG 375-043 NED02,j,322.21228,1.25832,0.0515494849362,223.060215901,447.8,0.0,517.517809094,40.53007385640738,44.1344796930481,40.185107561261354,43.05612947178804,42.512061427437764,5.46142830138616e-13,18.582486694828905
IC 1386,j,322.40601,-21.19565,0.0361452216108,154.663063874,392.6,0.0,453.723742408,40.154869044583286,43.87183632477124,39.80990274943726,42.7221971892646,42.17812914491432,5.265564922785901e-13,18.415520553567184
NGC 7075,j,322.88742,-38.6179,0.0177641510963,74.9681250548,979.2,1145.8,1131.65126991,39.92277023416751,43.709367157480195,39.577803939021486,42.51562924799455,41.97156120364428,1.3928262736918667e-12,18.31223658293216
2MASX J21341775-5338101,u,323.57385,-53.63624,0.079449040853,350.608095466,0.0,1163.9,992.14832123,41.2055248015613,44.60729535465585,40.86055850641528,43.65728081297503,43.113212768624756,8.823846304640012e-13,18.8830623654224
FAIRALL 0109,j,324.03763,-60.68198,0.0627359586444,273.638896558,0.0,627.0,534.476327357,40.72158845587265,44.26853991267379,40.376622160726626,43.22657746531213,42.68250942096186,5.373321242849832e-13,18.66771069159095
GIN 658,j,325.2662,-16.69392,0.0535288828962,231.954550889,245.4,0.0,283.606231245,40.30282588448486,43.97540611270234,39.95785958933884,42.853878776777,42.309810732426726,3.170253440890564e-13,18.481361347323386
2MASX J21451552-1959406,j,326.31461,-19.99468,0.0608693018254,265.146281648,401.7,0.0,464.240517894,40.633018444551034,44.206540904748664,40.28805214940501,43.14775015523589,42.603682110885615,4.773094956115107e-13,18.628297036552834
4C +33.52,j,326.60934,33.54472,0.0923781836215,411.286206728,591.9,0.0,684.052682453,41.18268216040437,44.591305505845995,40.837715865258346,43.63695086234536,43.09288281799508,6.119043968226293e-13,18.872897390107568
2MASX J21492796-6429194,j,327.36664,-64.48872,0.0566408753701,245.986371809,0.0,943.9,804.612767771,40.80671333396425,44.32812732733791,40.461747038818224,43.30233860681365,42.75827056246337,7.916578348130324e-13,18.705591262341713
PKS 2148-555,j,327.87466,-55.33686,0.0392795552232,168.461399891,0.0,2389.5,2036.89184086,40.88127309954525,44.38031916324461,40.536306804399224,43.36869679818074,42.82462875383047,1.9666043197078836e-12,18.738770358025256
2MASX J21515500-1537358,j,327.97922,-15.62664,0.0636114653542,277.629374371,572.9,0.0,662.094579789,40.82715518181396,44.34243662083271,40.482188886667934,43.32053185139989,42.776463807049616,6.480701579939249e-13,18.714687884634834
2MASX J21570170-0750224,j,329.25714,-7.83958,0.06463023073,282.278621956,433.1,0.0,500.52917177,40.720089691659766,44.267490777724774,40.37512339651374,43.225243565162664,42.68117552081239,5.033946424846762e-13,18.667043741516217
4C +66.24,j,329.26047,66.43603,0.0612747650059,266.989205013,1009.0,0.0,1166.0908204,41.039024101352815,44.49074486450991,40.69405780620679,43.50909518978948,42.9650271454392,1.0817546895057242e-12,18.808969553829623
ESO 075- G 041,j,329.27487,-69.68994,0.0281625548688,119.796741717,0.0,43820.7,37354.2692157,41.848534577048994,45.05740219749723,41.50356828190297,44.229559513159074,43.6854914688088,2.8228675552191074e-11,19.169201715514426
PKS 2156-564,j,330.10043,-56.17819,0.0786100491159,346.704611445,0.0,956.5,815.353440378,41.11056946476253,44.54082661889671,40.765603169616504,43.57277056322412,43.02870251887384,7.428007406398293e-13,18.840807240546948
AM 2158-380 NED02,j,330.32111,-37.77333,0.034035176007,145.408302952,1589.6,2800.3,2387.07186523,40.8223482262068,44.339071751907696,40.477381931060776,43.316253660909524,42.77218561655925,2.3393556401657246e-12,18.712548789389647
CGCG 403-019,j,331.07358,4.66722,0.0280782454746,119.430622325,780.6,0.0,902.131312591,40.22880546830161,43.92359182137406,39.883839173155586,42.788000606373906,42.24393256202363,1.0275198415708443e-12,18.448422262121838
IC 5180,j,332.80008,38.92728,0.0210656672716,89.1342352073,329.6,0.0,380.915296733,39.600221818723064,43.48358326666908,39.25525552357704,42.228561158249,41.684493113898725,5.087367069338154e-13,18.168702538059385
PKS 2209-255,j,333.08624,-25.30791,0.0649100897972,283.556882826,314.1,0.0,363.002107718,40.58449385403531,44.172573691387655,40.239527558889286,43.104563269676895,42.56049522532662,3.778364776809525e-13,18.606703593773336
NGC 7236,j,333.68747,13.84653,0.0273373438568,116.215120489,3270.0,0.0,1854.53512339,40.82721855700635,44.34248098346738,40.482252261860324,43.32058825532112,42.776520210970844,3.698997032277528e-12,18.714716086595445
2MASX J22234962-0206137,j,335.95673,-2.10381,0.0581736638643,252.919255417,5783.9,0.0,6684.3931577,41.75033009559622,44.98865906048029,41.405363800450196,44.14215752466611,43.598089480315835,5.1786282562614276e-12,19.12550072126794
PKS 2225-308,j,336.97696,-30.57555,0.0600221192157,261.298847464,887.5,1459.2,1243.87218003,41.04835506337124,44.49727653792281,40.70338876822522,43.51739974598588,42.9733317016356,1.1511866879394342e-12,18.813121831927823
UGC 12064,j,337.83585,39.35825,0.0174623280764,73.6872969311,2890.8,0.0,3340.86753579,40.377948827977036,44.02799217314686,40.032982532831014,42.92073819648503,42.37667015213476,3.664155925375896e-12,18.514791057177405
PKS 2229-08,j,337.93002,-8.40885,0.0872061235144,386.89532779,755.6,0.0,873.239072245,41.23562445026117,44.628365108745754,40.89065815511515,43.68406950031791,43.140001455967635,7.707322491546429e-13,18.896456709093844
PKS 2232-526,p,338.79596,-52.39006,0.0564040993802,244.916692216,0.0,644.0,548.967711034,40.63688789211136,44.20924951804089,40.29192159696534,43.15119396356458,42.607125919214305,5.638689677815049e-13,18.63001894071718
NGC 7331,g,339.26709,34.41592,0.00324758328497,14.0626282588,328.2,0.0,379.297331274,37.99441710038921,42.35951996383538,37.649450805243184,40.79939495893186,40.25532691458159,7.608218334944773e-13,17.45411943840082
2MASX J22380121+4107363,j,339.50519,41.12675,0.0602150564695,262.174680172,689.1,0.0,796.385712922,40.857609274396594,44.363754485640555,40.51264297925057,43.34763599379844,42.803567949448166,7.735270424837777e-13,18.728239955834106
MCG -01-57-017,u,339.55634,-7.03477,0.00924460683018,38.7674295809,231.0,0.0,266.964300805,38.72269152398703,42.869312060353856,38.37772522884101,41.44755919593393,40.90349115158365,4.4529332365842474e-13,17.778201556901852
UGC 12127,j,339.62277,35.32798,0.0289847757444,123.369625924,360.5,0.0,416.626105802,39.92146729555394,43.70845510045069,39.576501000407916,42.514469632628476,41.9704015882782,5.129489415899745e-13,18.311656775249123
PKS 2236-17,j,339.79739,-17.34119,0.0777702052674,342.801337196,1891.9,0.0,2186.44918049,41.5291287226204,44.83381809939722,41.18416242747438,43.94528830271763,43.40122025836735,1.7915308422882966e-12,19.0270661102937
ESO 290- G 004,j,340.65927,-42.90901,0.0320086338192,136.545869738,0.0,304.5,259.566254674,39.80410968718991,43.62630477459587,39.459143392043885,42.41002136118449,41.865953316834215,3.292192538161463e-13,18.25943263952713
2MASX J22425137-1657082,j,340.71399,-16.95232,0.0700017578189,306.895240789,253.1,0.0,292.505041272,40.559417983112866,44.155020581741944,40.21445168796684,43.08224574455592,42.538177700205644,3.063983614861242e-13,18.595544831212848
PKS 2243-179,p,341.49582,-17.62566,0.0713187787712,312.957254203,395.8,0.0,457.421949172,40.77059136609165,44.30284194982709,40.42562507094563,43.27019005540704,42.726122011056766,4.5419360080361557e-13,18.689516986638406
ESO 346- G 003,j,342.34439,-37.47178,0.0291280612253,123.992692483,340.2,472.7,402.945709636,39.911343037880826,43.701368120079515,39.5663767427348,42.50545904329941,41.961390998949135,4.973794789025895e-13,18.30715148058459
4C +37.66,j,342.85205,38.22811,0.0615719601861,268.340655848,987.5,0.0,1141.2434937,41.03405558881303,44.48726690573206,40.68908929366701,43.50467321362907,42.96060516927879,1.0600375777148956e-12,18.806758565749423
2MASX J22515859+1718147,j,342.9942,17.30405,0.0899401438977,399.769189244,714.7,0.0,825.971367037,41.239887951631694,44.63134955970512,40.89492165648567,43.68786401653768,43.143795972187405,7.282263325662773e-13,18.898353967203725
IC 1459,j,344.29453,-36.46248,0.00561933126301,24.2389563658,1279.7,1109.5,1478.93599888,39.05828153443708,43.10422506766889,38.713315239291056,41.74623430523447,41.2021662608842,2.265830782669603e-12,17.92753911155212
UGC 12390,j,347.24271,23.36684,0.0366951226252,157.079498448,407.2,0.0,470.59681077,40.1841923118664,43.892362611869416,39.839226016720374,42.748294897146565,42.20422685279629,5.420968535136556e-13,18.428569407508167
NGC 7503,j,347.67603,7.56763,0.0460282671548,198.377412011,1729.7,0.0,1998.99632512,41.015100756637786,44.47399852320939,40.67013446149176,43.4878034129931,42.94373536864283,1.865692104704197e-12,18.798323665431436
ESO 291- G 009,p,348.49432,-42.72756,0.0580399671244,252.313971002,0.0,472.1,402.434249036,40.527881851959805,44.1329452899348,40.18291555681378,43.054178587829696,42.51011054347942,4.249296069354736e-13,18.581511252849737
NGC 7552,p,349.04486,-42.58483,0.00533509720117,21.4053593804,0.0,370.9,316.167894445,38.28026713486191,42.55961498796627,37.935300839715886,41.053801489612574,40.5097334452623,5.898987058008332e-13,17.581322703741172
B2 2315+34,j,349.45679,34.39742,0.0625494782172,272.789532894,397.5,0.0,459.386621516,40.65313806801893,44.22062464117619,40.30817177287291,43.16565662012232,42.621588575772044,4.699181473761552e-13,18.63725026899605
LCRS B231511.1-422958,j,349.48486,-42.22595,0.0576265614225,250.443047253,0.0,524.3,446.931321265,40.56696307060679,44.16030214298769,40.22199677546077,43.08896087242552,42.54489282807524,4.672657132708355e-13,18.598902395147643
NGC 7582,g,349.59842,-42.37057,0.0052525755018,21.8486274026,0.0,395.3,336.967292192,38.325740385353804,42.5914462633106,37.98077409020778,41.09427268255036,40.550204638200086,6.215060588895306e-13,17.601558300210066
MCG -07-47-031,j,349.7746,-42.11348,0.055844967194,242.392059387,0.0,1722.9,1468.65911388,41.055262102110355,44.50211146504019,40.71029580696433,43.52354701046369,42.97947896611341,1.35684811182929e-12,18.81619546416673
NGC 7626,j,350.17722,8.217,0.0111875515431,47.7669545803,842.4,0.0,973.552930729,39.46591899566153,43.38957129052601,39.12095270051551,42.10903164572424,41.56496360137396,1.3452330856991614e-12,18.108937781797003
CGCG 454-057,j,350.83472,20.5899,0.0396761248476,170.211561268,836.4,0.0,966.618793046,40.56653766547908,44.16000435939829,40.22157137033306,43.08858226186186,42.54451421751158,1.0107067180999877e-12,18.598713089865814
2MASX J23272195+1524375,j,351.84149,15.4104,0.047930187864,206.858940734,227.7,0.0,263.15052508,40.17085715424899,43.883028001537234,39.82589085910297,42.73642660686708,42.1923585625168,3.041578398485959e-13,18.422635262368424
NGC 7674,p,351.98627,8.779,0.0301198002045,128.308717224,220.9,0.0,255.291835705,39.742853572805394,43.583425494526715,39.39788727765937,42.35550341938227,41.811435375032,3.288607889543463e-13,18.23217366862602
PKS 2333-327,j,354.03,-32.509,0.0536873600977,232.667693318,332.9,420.0,384.729072459,40.43793149436561,44.06998003961886,40.092965199219584,42.97412276957086,42.430054725220586,4.1559623285678235e-13,18.541483343720316
NGC 7720 NED01,j,354.62241,27.03137,0.0319528185165,136.3021415,8046.3,0.0,9299.02534013,41.3567471101311,44.71315097065471,41.01178081498508,43.79186866760215,43.24780062325188,7.959472933506536e-12,18.95035629273596
NGC 7728,j,355.00342,27.13372,0.0328006226655,140.006334012,516.6,0.0,597.029254528,40.187595300547486,43.89474470394618,39.84262900540146,42.75132355707274,42.20725551272246,6.871462650752894e-13,18.430083737471254
MCG -05-55-032,j,355.37415,-29.32081,0.0538963348398,233.608306858,353.6,0.0,408.651847466,40.46763435057784,44.09077203896742,40.12266805543182,43.00055831159975,42.45649026724947,4.3812975556447486e-13,18.554701114734762
2MASX J23470479+5142179,j,356.77008,51.70497,0.0460611845226,198.524016758,412.4,0.0,476.606396762,40.393090294819416,44.038591199936526,40.04812399967339,42.93421410197475,42.39014605762448,5.207256798730764e-13,18.52152900992226
CGCG 498-038,p,358.93427,30.21226,0.0322690564867,137.683312077,244.4,0.0,282.450541631,39.848009341751286,43.657034532788835,39.503043046605264,42.44909205374412,41.90502400939384,3.5428310761968983e-13,18.278967985806943
ESO 349- G 010,j,359.25293,-34.75919,0.0508088493829,219.738348332,1284.7,3018.0,2572.64681972,41.21349620114857,44.61287533436694,40.86852990600255,43.6643753586077,43.120307314257424,2.2834139406632797e-12,18.88660963823874
V Zw 442 NOTES01,j,359.36646,47.87019,0.0473296168282,204.178324851,666.1,0.0,769.804851803,40.62570423716467,44.20142095957821,40.280737942018646,43.14124051066203,42.597172466311754,7.929434920412583e-13,18.6250422142659
CGCG 548-018,j,359.37482,47.43937,0.0469370232437,202.427200219,1836.2,0.0,2122.077269,41.058603250583516,44.5044502689714,40.713636955437494,43.5265206326048,42.982452588254525,1.95886225057122e-12,18.817682275237285
2MASX J23595879+0042066,j,359.995,0.70179,0.0859553072257,381.020132142,444.6,0.0,513.819602329,40.9920108356992,44.45783557855238,40.647044540553175,43.46725338335776,42.92318533900748,4.823680540611803e-13,18.788048650613764
